F0,k_deg,R_squared,RMSE
256.45615411992384,0.01005229036046643,0.9993993054638046,0.000707863172187141
267.0657520960859,0.007892753613076578,0.9959591012238065,0.0014440218370381478
277.3458736115591,0.011157301585437419,0.9939734834510763,0.0024953526232670597
