Trial,F_out0,F_in0,k_deg_out,k_deg_in,k_perm,R_squared,RMSE
Trial_1,30.96297066502292,9.92258088376551,0.1009191077896143,0.003481792600125087,9.999999999771592,0.9875832294567106,0.3847391173049028
Trial_2,30.18781299062978,8.225738206919546,0.09007236250052959,0.0032396297440648513,9.999999999999176,0.9919919453626622,0.28262120823176
Trial_3,29.856292172633605,7.523894034957184,0.08756408566840819,0.003375612530832704,9.999999999999932,0.992843549197462,0.2551396365006526
