F0,k_deg,R_squared,RMSE
34.12395428038112,0.10128243632353481,0.9913845013320378,0.08759659676858525
39.42007540927536,0.10388837148819366,0.9977360223577664,0.04591230809233759
43.85439793348372,0.0907053587357354,0.9993021216983119,0.022238645674179436
