Trial,F_out0,F_in0,k_deg_out,k_deg_in,k_perm,R_squared,RMSE
Sample 2 DDP in HEPES (A02),12.348180575697675,27.236699999999995,0.07365728019223013,0.004510404675276466,0.0063465688599725675,0.990374771403102,0.4265063699492484
Sample 2 DDP in HEPES (A03),11.047866916434574,29.360599999999998,0.08789947867739917,0.004567764038073213,0.008929081661768652,0.9865991458373329,0.6227817557550689
Sample 2 DDP in HEPES (A04),10.224460278466015,27.792299999999997,0.08395599419521486,0.0039259772524789715,0.007687433925298771,0.989549092652332,0.5334200302606111
