Trial,F_out0,F_in0,k_deg_out,k_deg_in,k_perm,R_squared,RMSE
Trial_1,48.73728415724522,344.26367372983253,0.013873958967077462,0.00016762916698527362,0.013724622251902133,0.9995028882587522,0.4005861572361742
Trial_2,67.39531186064393,314.0122921800284,0.005241337047157746,-3.604375158962287e-08,-0.013730757044368677,0.9942418883738287,1.3488091188466542
Trial_3,54.8098790931763,316.37148680116195,0.008034350456894376,0.00013944735130122542,0.007933175023325786,0.9996023936836622,0.38087187939568823
