F0,k_deg,R_squared,RMSE
0.30383045714134616,0.004267850449305143,0.19354385674822716,0.05379913729721472
0.28804158578326416,0.003697114086480122,0.32583205264744153,0.032840929332178234
0.28891890082304583,0.004006805623360798,0.6676875570095705,0.017456226427223314
