,0.16 Trial 1,0.16 Trial 2,0.16 Trial 3,0.16-Triton Trial 1,0.16-Triton Trial 2,0.16-Triton Trial 3
71,266.096,254.468333,242.941333,69.727,70.087,69.322999
72,265.755666,254.151666,242.615,68.699,69.095666,68.429333
73,265.335666,253.797,242.339666,67.675333,68.110333,67.547333
74,265.004333,253.3,242.148333,66.651333,67.111666,66.703333
75,264.817666,252.847,241.926,65.672666,66.128666,65.918666
76,264.599333,252.503666,241.666333,64.827333,65.176333,65.089333
77,264.258333,252.26,241.362,64.105666,64.239333,64.273
78,263.888,251.935333,241.143,63.329333,63.330333,63.479333
79,263.531,251.600666,240.999,62.435,62.474,62.653333
80,263.251333,251.344666,240.716333,61.459666,61.596999,61.768666
81,262.978666,251.111666,240.347,60.482666,60.678,60.861333
82,262.561,250.843333,240.096333,59.568333,59.795666,60.02
83,262.178,250.442666,239.906333,58.682333,58.931,59.255
84,261.84,250.039333,239.792666,57.935666,58.088666,58.501
85,261.569666,249.652,239.565666,57.208333,57.218333,57.718666
86,261.346333,249.312666,239.183333,56.443666,56.421,56.873
87,261.156,248.947,238.872666,55.629666,55.653666,56.092666
88,260.958,248.631666,238.46,54.839,54.843,55.361666
89,260.785999,248.465666,238.297666,54.111666,54.102999,54.770666
90,260.523333,248.36,237.866666,53.395,53.443333,54.183
91,260.255,248.000333,237.507333,52.624666,52.817,53.532333
92,259.983333,247.706333,237.221,51.881666,52.093999,52.939
93,259.591333,247.147333,237.274666,51.164333,51.417666,52.321333
94,259.317333,246.895333,237.160666,50.530666,50.667666,51.65
95,258.904,246.443333,236.967,49.82,49.962,50.877333
96,258.492666,246.235666,236.792333,49.098666,49.168333,50.154
97,258.167666,245.917666,236.749666,48.373333,48.614,49.531
98,258.149,245.69,236.684666,47.714666,47.959,48.986333
99,258.173666,245.49,236.389333,47.049,47.453333,48.334333
100,258.057333,245.407666,235.961333,46.408333,46.742,47.752333
101,257.693666,245.182666,235.629333,45.800666,46.106333,47.113333
102,257.412666,244.812,235.406333,45.202333,45.407333,46.577333
103,257.158,244.417333,235.485333,44.624333,44.838,45.98
104,256.984,244.246,235.374333,44.061333,44.273999,45.361666
105,256.838,244.137,235.214666,43.563666,43.653,44.732666
106,256.729666,243.972333,234.985333,43.026666,43.026333,44.189666
107,256.455,243.701,234.816333,42.444666,42.455,43.717666
108,256.069333,243.398666,234.684666,41.833333,41.91,43.274666
109,255.689,243.116333,234.608666,41.236333,41.364666,42.773
110,255.357666,242.829666,234.511,40.686666,40.843,42.233
111,255.102,242.535333,234.337,40.15,40.367999,41.708333
112,254.881666,242.248,234.134666,39.607,39.926666,41.197
113,254.726,242.059,234.004333,39.09,39.476333,40.696666
114,254.665666,242.052333,234.009,38.590666,38.965333,40.196666
115,254.545666,241.987333,233.806666,38.075666,38.384,39.752
116,254.429333,241.714,233.640666,37.571,37.824666,39.328666
117,254.155666,241.395666,233.457,37.040333,37.334666,38.861999
118,253.925333,241.216,233.372,36.538999,36.888333,38.349333
119,253.729666,241.049666,233.153666,36.051999,36.475,37.889
120,253.699,240.735666,232.856,35.581333,36.006,37.427333
121,253.387,240.364666,232.663666,35.149,35.578,36.961666
122,253.198333,239.947,232.766,34.787666,35.104666,36.498333
123,252.890333,239.882,232.669666,34.408666,34.690333,36.062666
124,252.996,239.666333,232.616,34.010333,34.327333,35.641333
125,252.682666,239.667666,232.340333,33.549333,33.971666,35.182333
126,252.452333,239.279,232.335333,33.144,33.556333,34.798333
127,252.112666,239.091,232.025,32.738,33.111999,34.398666
128,251.898,238.754333,231.714333,32.296,32.675333,34.054666
129,251.648,238.514666,231.485,31.845333,32.349333,33.672666
130,251.466,238.343333,231.392333,31.454666,31.959666,33.331
131,251.528333,238.267333,231.290333,31.102,31.609,33.028666
132,251.611666,238.178666,231.129666,30.758,31.179,32.664333
133,251.48,237.956666,231.109333,30.325333,30.791,32.344666
134,251.108333,237.73,230.949,29.959666,30.398333,31.962
135,250.763666,237.431666,230.671666,29.581333,30.012,31.660666
136,250.603,237.074333,230.331,29.284,29.663666,31.297666
137,250.566,236.856666,230.184333,28.942333,29.315666,30.938333
138,250.508333,236.843666,230.111,28.603666,28.997666,30.556
139,250.437,236.858,229.973666,28.239666,28.659,30.182666
140,250.255,236.703,229.814333,27.853,28.319333,29.813666
141,250.016666,236.457333,229.739333,27.484,27.999666,29.474333
142,249.88,236.266333,229.811,27.158666,27.703333,29.185666
143,249.729,236.155,229.925666,26.886333,27.404,28.923
144,249.421,236.137333,229.862333,26.613333,27.078333,28.654
145,249.041333,236.125666,229.635333,26.312333,26.788,28.332333
146,248.723,235.92,229.430666,25.983333,26.495,28.005666
147,248.493333,235.566666,229.191666,25.638666,26.213333,27.665333
148,248.158,235.371666,229.034333,25.336333,25.875,27.341
149,247.913666,235.335,228.714,25.038,25.564666,27.049
150,247.906666,235.284666,228.511666,24.801,25.326,26.804666
151,248.077333,235.058666,228.329666,24.515666,25.096,26.583333
152,247.9,234.753,228.397,24.242,24.883333,26.306333
153,247.722,234.578666,228.454,23.994666,24.602333,25.991666
154,247.331333,234.302666,228.510666,23.643,24.335333,25.753333
155,247.475666,234.299,228.306333,23.413,24.081333,25.497666
156,247.297666,234.062333,228.101666,23.103666,23.852333,25.299
157,247.239333,234.088333,227.761333,22.916,23.599,24.994666
158,247.059,233.935666,227.518666,22.667,23.331,24.746333
159,246.913,233.938666,227.347333,22.427333,23.049,24.463
160,246.956,233.656,227.31,22.216666,22.805666,24.297666
161,246.873,233.386,227.317,21.928,22.555666,24.087666
162,246.624,233.309666,227.287,21.626666,22.361,23.889
163,246.167333,233.291,227.220333,21.354333,22.143666,23.627333
164,245.952333,233.345,227.105666,21.129,21.916,23.402
165,246.05,233.248,227.055666,20.941,21.678,23.149666
166,246.083666,233.197,226.906333,20.736666,21.464,22.908333
167,245.887333,232.936,226.7,20.513,21.260666,22.670333
168,245.68,232.625666,226.477666,20.297,21.045666,22.442
169,245.475666,232.408333,226.321666,20.084666,20.843666,22.204333
170,245.391333,232.445666,226.279666,19.873,20.633333,22.026666
171,245.357666,232.487666,226.137333,19.685,20.408666,21.868333
172,245.277333,232.343333,225.891333,19.503,20.203,21.689333
173,245.116,232.154666,225.675,19.307,20.025,21.475333
174,244.936666,232.013333,225.469666,19.100333,19.844666,21.231
175,244.790333,231.903,225.350333,18.893,19.656,21.012333
176,244.571333,231.772,225.394666,18.707,19.480333,20.791
177,244.326,231.62,225.404666,18.521333,19.314,20.57
178,244.024333,231.548333,225.323666,18.330666,19.152,20.389
179,243.958333,231.38,225.14,18.156,18.999,20.210333
180,243.845333,231.107666,224.977666,17.966333,18.904666,20.053666
181,243.845,230.958,225.01,17.767333,18.752,19.874666
182,243.68,230.782666,224.933333,17.551,18.571333,19.726666
183,243.632,230.676666,224.857333,17.375666,18.363333,19.607333
184,243.562666,230.463333,224.852,17.253333,18.241666,19.471
185,243.456333,230.329333,224.835,17.14,18.097333,19.305
186,243.580666,230.084666,224.802666,16.969666,17.936333,19.161
187,243.241,230.035,224.686666,16.829666,17.780666,18.990333
188,243.156,229.926,224.311666,16.655,17.623333,18.863333
189,242.852333,230.014666,224.350333,16.520666,17.451333,18.610333
190,243.035666,229.793666,224.185666,16.330666,17.266333,18.472666
191,242.891333,229.713,224.263,16.175666,17.106666,18.29
192,242.723,229.608,224.074,16.019,16.986,18.198333
193,242.463666,229.558666,224.039,15.891,16.857,18.010333
194,242.309,229.38,224.035,15.747,16.746666,17.835333
195,242.187666,229.340666,224.009,15.589,16.616,17.686666
196,242.068,229.222,223.983333,15.399333,16.475666,17.568666
197,241.906333,229.019666,223.842333,15.24,16.340666,17.408333
198,241.695,228.68,223.647666,15.118,16.222666,17.247666
199,241.526,228.688,223.489666,14.985666,16.122,17.122666
200,241.484666,228.783,223.336,14.855333,16.009666,17.031666
201,241.447666,228.761666,223.294,14.731666,15.900666,16.91
202,241.436333,228.445333,223.243,14.636,15.76,16.761
203,241.334,228.132,223.181,14.553333,15.584333,16.622666
204,241.107,228.065,223.077,14.465333,15.415666,16.497333
205,240.885666,228.061,222.974666,14.375,15.285666,16.381
206,240.649,227.906,223.022333,14.288666,15.196333,16.269333
207,240.476333,227.486666,222.949333,14.213,15.103333,16.159
208,240.438333,227.169,222.776666,14.099666,15.013,16.050333
209,240.386666,227.003666,222.586333,13.959333,14.944666,15.935
210,240.426666,227.091666,222.426333,13.827666,14.87,15.814333
211,240.224666,227.037,222.436666,13.735333,14.806666,15.667333
212,240.121333,226.959666,222.487666,13.622666,14.733333,15.505
213,239.895,226.802,222.367666,13.523,14.668666,15.384
214,240.004,226.865666,222.287,13.42,14.582,15.294333
215,240.098,226.732,222.046666,13.362666,14.485,15.207
216,239.802333,226.578333,222.153666,13.225666,14.392,15.093666
217,239.657,226.189666,222.297,13.069,14.324666,14.988666
218,239.217333,226.013333,222.268,12.926,14.235666,14.918666
219,239.314333,225.874666,222.175666,12.836666,14.132333,14.843
220,239.067666,225.874333,221.793666,12.776,14.003333,14.747
221,239.158666,225.878666,221.531,12.671666,13.917666,14.654
222,239.091666,225.871,221.286333,12.591333,13.873333,14.566333
223,239.034,225.847666,221.125,12.485333,13.807333,14.483333
224,238.820666,225.807,221.175,12.396,13.733,14.39
225,238.611,225.695666,221.198666,12.286,13.650333,14.324
226,238.435333,225.602333,221.226666,12.201,13.556333,14.254666
227,238.377666,225.534,221.23,12.130333,13.496333,14.202
228,238.223666,225.433666,221.218,12.062333,13.411,14.115666
229,238.05,225.192333,221.279,11.999,13.343,14.030666
230,237.913333,224.978,221.246333,11.936333,13.234,13.938333
231,238.001666,224.954333,221.137333,11.854,13.137333,13.881666
232,238.057666,225.041,220.949666,11.77,13.072,13.813666
233,237.932,225.025333,220.732333,11.695333,13.009,13.707333
234,237.641666,224.875666,220.43,11.61,12.946333,13.602666
235,237.378,224.655,220.12,11.506666,12.884666,13.531
236,237.302333,224.444,219.962666,11.423333,12.819,13.462666
237,237.343,224.296333,219.921333,11.364,12.744,13.363666
238,237.363666,224.148333,219.942666,11.29,12.656333,13.257666
239,237.173666,224.091333,219.884333,11.197,12.58,13.158
240,237.136,224.055,219.873666,11.078333,12.503,13.078333
241,237.185,224.084333,219.989,10.998666,12.42,12.989666
242,237.237666,224.085666,220.077666,10.927,12.355333,12.920666
243,237.109333,223.851333,219.993666,10.874666,12.286333,12.852333
244,236.914333,223.698666,219.919666,10.816,12.223,12.782
245,236.809333,223.514,219.829666,10.765333,12.188,12.688666
246,236.584333,223.679,219.667,10.727,12.133,12.570333
247,236.489666,223.685,219.402,10.676,12.067,12.510333
248,236.281666,223.715,219.286666,10.618666,11.998333,12.504666
249,236.404,223.349,219.385333,10.578333,11.905,12.476333
250,236.186333,223.117333,219.356666,10.516666,11.869333,12.393666
251,236.150666,222.867,219.277333,10.464666,11.768333,12.283666
252,236.050666,222.946333,219.141666,10.365,11.763666,12.232333
253,235.988333,222.986333,219.098333,10.313333,11.745666,12.208333
254,236.052666,222.795333,218.896666,10.241333,11.765666,12.164666
255,235.864333,222.553333,218.772333,10.165666,11.731,12.129
256,235.892,222.423666,218.715666,10.084666,11.641,12.08
257,235.716333,222.534,218.799666,10.007666,11.562333,12.043333
258,235.739,222.551,218.860666,9.973666,11.496333,11.978666
259,235.793,222.392,218.710666,9.921666,11.472,11.903
260,235.805,222.276,218.572333,9.853666,11.414666,11.840333
261,235.681666,222.243,218.443666,9.806333,11.355,11.795
262,235.511666,222.287666,218.364333,9.771666,11.304,11.752
263,235.345333,222.258,218.166333,9.745333,11.283,11.717
264,235.17,222.084,217.969,9.722,11.268666,11.673666
265,234.967666,221.822,217.895,9.703666,11.210333,11.599333
266,234.866333,221.561,217.858666,9.682999,11.12,11.505
267,234.918666,221.41,217.788333,9.645,11.040333,11.424333
268,234.981333,221.444333,217.804,9.598666,11.002,11.370333
269,234.983666,221.603,217.999,9.570666,11.006,11.327
270,234.804333,221.615333,218.006333,9.555666,10.995,11.285
271,234.547666,221.332666,217.836,9.544,10.954666,11.250666
272,234.338333,221.09,217.571666,9.529333,10.900666,11.194666
273,234.293333,220.966,217.460666,9.509333,10.841,11.134
274,234.268,221.037333,217.466333,9.478999,10.785333,11.059
275,234.45,220.869666,217.269,9.437999,10.708333,11.002
276,234.396333,220.599333,216.99,9.366333,10.641333,10.975666
277,234.323666,220.529,216.864666,9.361999,10.597666,10.944333
278,234.13,220.517666,216.959666,9.327333,10.552666,10.889666
279,233.977,220.672333,217.102666,9.288666,10.495333,10.845
280,233.719666,220.460666,216.943,9.201666,10.433333,10.816666
281,233.697333,220.444666,216.83,9.147333,10.353333,10.779
282,233.736,220.305333,216.598333,9.094999,10.296666,10.728333
283,233.867,220.273666,216.549,9.031333,10.255,10.677666
284,233.721,220.117,216.251,8.966666,10.268666,10.641666
285,233.57,219.930333,216.196,8.935666,10.293666,10.583333
286,233.361333,219.873666,216.149333,8.891999,10.277333,10.527333
287,233.099,219.839,216.206666,8.863,10.23,10.489
288,232.767,219.897,216.19,8.823999,10.187333,10.452
289,232.721,219.772666,216.082333,8.814666,10.144,10.389
290,232.769,219.615666,215.961666,8.778666,10.12,10.330333
291,233.014666,219.507666,215.864,8.740333,10.102333,10.29
292,233.175,219.440333,215.73,8.686999,10.119,10.282333
293,233.154,219.405666,215.603666,8.647666,10.125,10.253
294,233.087666,219.345666,215.473333,8.618333,10.097666,10.179666
295,232.922333,219.257666,215.420333,8.598666,10.058333,10.083666
296,232.726333,219.188666,215.438666,8.585999,10.012,10.029
297,232.54,219.174666,215.420666,8.568333,9.955,10.028333
298,232.401333,219.166333,215.341,8.540666,9.894666,10.031333
299,232.372333,219.041666,215.257,8.511333,9.849333,10.006
300,232.253333,218.829666,215.176333,8.490333,9.836333,9.949999
301,232.140333,218.746333,215.048,8.469666,9.845666,9.907999
302,232.161,218.705,214.999333,8.445666,9.853,9.876333
303,232.116666,218.561333,215.012666,8.428333,9.844666,9.865
304,232.044666,218.308,215.095333,8.400333,9.813333,9.846666
305,231.79,218.070333,215.068333,8.374333,9.773333,9.814333
306,231.69,218.278666,215.076333,8.34,9.747333,9.780999
307,231.492,218.16,215.105666,8.344333,9.713999,9.744666
308,231.496,218.221666,214.887333,8.324999,9.71,9.747333
309,231.551,217.834666,214.814,8.296333,9.673333,9.728
310,231.68,217.745,214.564,8.254999,9.652333,9.727
311,231.582666,217.702666,214.549,8.223666,9.622,9.699333
312,231.572,217.509333,214.434,8.215666,9.618333,9.689
313,231.494,217.612666,214.394333,8.180666,9.621,9.647
314,231.304333,217.458666,214.372,8.172666,9.610333,9.638666
315,230.973333,217.607666,214.245666,8.121666,9.593,9.63
316,230.886666,217.535333,214.191,8.107333,9.582666,9.637333
317,231.051333,217.566,214.226,8.059666,9.580333,9.619333
318,231.189,217.454,214.099666,8.039,9.561999,9.599333
319,231.100333,217.415,213.983666,8.019333,9.539333,9.587333
320,231.010666,217.317666,213.775,8.029999,9.507666,9.567333
321,230.88,217.308666,213.755,8.018999,9.531666,9.539
322,230.770666,217.25,213.888,7.983333,9.537333,9.519
323,230.518333,217.185333,213.956666,7.952,9.538666,9.496666
324,230.301666,217.144,213.848,7.944999,9.521666,9.462
325,230.092,217.153,213.665666,7.915666,9.514666,9.429666
326,230.033666,217.093,213.636,7.862,9.529666,9.414999
327,230.165333,216.846,213.734333,7.81,9.529,9.409333
328,230.388666,216.519,213.716666,7.783666,9.515333,9.397666
329,230.517,216.344333,213.568,7.769666,9.500999,9.366333
330,230.33,216.393666,213.489666,7.741,9.486333,9.326666
331,230.009666,216.404666,213.489666,7.713333,9.487333,9.309999
332,229.798,216.248333,213.45,7.678333,9.464,9.299666
333,229.892666,216.167333,213.362333,7.661,9.443333,9.286999
334,230.088,216.134666,213.331333,7.649333,9.423666,9.220999
335,229.936333,216.283,213.210333,7.632999,9.414999,9.168333
336,229.647333,216.249333,213.027333,7.607999,9.394333,9.136666
337,229.399666,216.121666,212.705,7.586999,9.365666,9.139999
338,229.239666,216.013666,212.542,7.577333,9.351,9.121333
339,229.054333,215.903,212.536,7.544666,9.348333,9.117666
340,228.857666,215.772,212.617666,7.524,9.313333,9.074666
341,228.828666,215.764,212.619,7.502333,9.260666,9.051666
342,229.109333,215.677,212.658,7.496333,9.225666,9.006
343,228.898,215.561666,212.699333,7.466,9.200333,8.999666
344,229.009666,215.202666,212.752,7.452,9.186666,8.971333
345,228.552,215.118666,212.649333,7.44,9.144333,8.959
346,228.537,215.180666,212.588666,7.439333,9.125666,8.916333
347,228.337333,215.199333,212.508333,7.406999,9.107333,8.892666
348,228.482333,215.128666,212.503333,7.374999,9.084666,8.851999
349,228.525,215.075333,212.394,7.361999,9.055,8.833
350,228.452,215.154333,212.418666,7.366666,9.035333,8.804333
351,228.309666,215.146,212.273,7.364333,9.032999,8.763666
352,228.159666,214.959666,212.283333,7.343,9.062666,8.748333
353,228.039333,214.734333,212.312333,7.319666,9.060666,8.737333
354,228.002,214.586666,212.266,7.315333,9.049999,8.742999
355,228.056333,214.559,212.074666,7.306333,9.024333,8.716999
356,228.051,214.523,212.007333,7.290999,9.030666,8.696333
357,227.939,214.451333,212.089,7.270333,9.062999,8.679
358,227.869666,214.407666,212.135666,7.255333,9.086666,8.659666
359,227.85,214.440666,212.053,7.252,9.085333,8.647
360,227.771,214.458,211.874,7.252,9.052999,8.641999
361,227.599666,214.371,211.718666,7.254666,9.013333,8.653999
362,227.428666,214.285,211.64,7.257,9.008333,8.654666
363,227.401,214.200666,211.731,7.253,9.028,8.619666
364,227.335,214.229333,211.768,7.248333,9.019333,8.591999
365,227.371666,214.173,211.544666,7.237333,9.003333,8.553333
366,227.257666,214.154,211.435666,7.230666,8.994,8.553666
367,227.184666,214.199,211.278333,7.231,9.019,8.542
368,227.079666,214.213333,211.326666,7.231666,9.058333,8.542666
369,226.921666,214.186,211.248333,7.229,9.040333,8.513
370,226.959333,214.010333,211.265666,7.210999,9.024333,8.499333
371,226.944666,213.832333,211.297,7.199,8.977666,8.481666
372,226.914,213.782666,211.088333,7.193,8.990666,8.481999
373,226.861666,213.714,210.839333,7.191999,8.966,8.471333
374,226.692333,213.707333,210.608666,7.185666,8.939666,8.446666
375,226.509666,213.554,210.644,7.178999,8.901666,8.423
376,226.381333,213.418666,210.607666,7.185,8.923333,8.415666
377,226.323333,213.453333,210.589666,7.193,8.921999,8.427666
378,226.339,213.458,210.524666,7.194,8.904999,8.424999
379,226.196,213.542333,210.496,7.183666,8.865,8.396
380,226.019666,213.446333,210.389666,7.175999,8.870333,8.364333
381,225.940666,213.464666,210.188666,7.169999,8.851333,8.357333
382,225.841,213.374,210.039,7.166666,8.823333,8.350333
383,225.958,213.352333,209.879666,7.157999,8.760666,8.355333
384,226.096666,213.193,209.752,7.155,8.738333,8.339666
385,226.136333,213.107666,209.754,7.151,8.715333,8.333666
386,226.025,212.943333,209.748333,7.156333,8.692666,8.331
387,225.818333,212.884,209.684,7.160333,8.663333,8.325333
388,225.704333,212.869,209.634666,7.159666,8.643666,8.301
389,225.600666,212.807666,209.624,7.159333,8.64,8.265333
390,225.510333,212.780666,209.567666,7.161,8.644333,8.247333
391,225.494333,212.748333,209.514,7.159,8.645333,8.249333
392,225.463333,212.682666,209.519,7.151999,8.629333,8.253666
393,225.522333,212.652,209.564666,7.145333,8.612333,8.247999
394,225.555666,212.680333,209.651666,7.143666,8.603999,8.229666
395,225.466,212.697666,209.445333,7.148,8.6,8.213666
396,225.440333,212.574666,209.427,7.147666,8.599,8.205333
397,225.304,212.374666,209.284,7.141999,8.581666,8.206666
398,225.151333,212.163,209.084666,7.141333,8.567,8.187666
399,224.757333,212.070333,208.894666,7.142666,8.564,8.170333
400,224.499,212.035,208.693666,7.145333,8.572333,8.156666
401,224.643,212.159666,208.746,7.132333,8.582333,8.166666
402,224.569,212.055333,208.765333,7.119666,8.569666,8.157666
403,224.736666,211.935,208.515333,7.100333,8.543333,8.131333
404,224.441666,211.815,208.498666,7.100333,8.529666,8.081666
405,224.718333,211.873333,208.331666,7.100333,8.529999,8.081666
406,224.583,212.02,208.590333,7.107666,8.527333,8.090999
407,224.689666,211.871333,208.633666,7.108,8.525666,8.116333
408,224.434333,211.789333,208.765,7.114666,8.517666,8.103666
409,224.295333,211.392,208.502,7.126666,8.524333,8.084333
410,224.109666,211.431333,208.316333,7.118,8.536666,8.068999
411,224.099,211.391,208.320666,7.104666,8.535666,8.042666
412,224.201,211.497,208.430333,7.087666,8.545333,8.035666
413,224.100666,211.514333,208.338,7.092333,8.533333,8.048666
414,224.135,211.332,208.102,7.091666,8.524333,8.069333
415,224.196333,211.239,208.022666,7.09,8.52,8.067666
416,224.385666,211.016333,208.000666,7.093333,8.516333,8.030333
417,224.402,210.885,207.958,7.105,8.515999,7.995666
418,224.210333,210.727,207.972333,7.106666,8.510999,7.985
419,224.001666,210.617,208.02,7.090666,8.522333,7.975666
420,223.723666,210.632,208.055,7.074666,8.535666,7.955333
421,223.458333,210.632,208.02,7.078666,8.527333,7.928
422,223.377,210.608,207.915333,7.09,8.502333,7.904
423,223.446333,210.524333,207.767666,7.089333,8.480666,7.895666
424,223.552,210.384333,207.562,7.078666,8.482666,7.900333
425,223.465666,210.361666,207.478,7.062333,8.483666,7.908999
426,223.313333,210.290666,207.441,7.060333,8.467666,7.911
427,223.167,210.331,207.497666,7.058333,8.434666,7.925666
428,222.997333,210.233666,207.504333,7.054666,8.414999,7.934333
429,222.931,210.185666,207.467,7.022666,8.412,7.944333
430,222.848333,210.046333,207.442333,7.02,8.424333,7.870333
431,222.956666,210.077666,207.374333,7.008333,8.433666,7.847333
432,222.851666,210.021333,207.235666,7.036,8.422666,7.821666
433,223.057,210.036,207.043,7.031333,8.414333,7.85
434,223.128,209.763,207.014,7.041333,8.396999,7.856666
435,223.058,209.658333,206.930333,7.047333,8.395999,7.831666
436,222.868666,209.599,207.042,7.054,8.359999,7.840333
437,222.618,209.717,206.942666,7.055,8.334333,7.805333
438,222.584,209.861666,206.978666,7.031,8.296666,7.809333
439,222.559,209.864,206.9,7.022666,8.287333,7.774999
440,222.563666,209.650333,206.786,7.021666,8.269,7.749666
441,222.497666,209.445666,206.813,7.022666,8.276333,7.733333
442,222.293333,209.393,206.702333,7.007333,8.284666,7.736333
443,222.080333,209.598333,206.629666,6.994,8.305,7.744333
444,221.969333,209.702,206.543,6.991333,8.316666,7.727333
445,221.850666,209.661333,206.589,6.995333,8.336,7.709333
446,222.016333,209.448,206.714,6.996333,8.337,7.706333
447,222.298,209.194333,206.732666,6.992333,8.327333,7.707666
448,222.491333,208.952333,206.641,6.99,8.316999,7.699
449,222.291666,208.766,206.537666,6.983,8.320666,7.679666
450,221.815,208.715333,206.491333,6.98,8.322999,7.664333
451,221.485333,208.754666,206.515333,6.982666,8.308999,7.657666
452,221.444,208.777666,206.478,6.989333,8.282666,7.667
453,221.493666,208.798,206.259333,6.993333,8.263333,7.676
454,221.466,208.885,205.936,6.987,8.266333,7.665
455,221.401333,208.951666,205.796333,6.978333,8.273666,7.649999
456,221.379,208.884666,205.975333,6.972,8.269,7.626666
457,221.345,208.789666,206.001666,6.976666,8.251666,7.617333
458,221.274,208.570666,206.134333,6.977333,8.235333,7.599666
459,221.190333,208.630666,205.885333,6.975333,8.246666,7.606333
460,221.090333,208.528666,205.800666,6.972,8.259333,7.592333
