,Trial 1,Trial 2,Trial 3,Triton Trial 1,Triton Trial 2,Triton Trial 3
Time,Intensity,Intensity,Intensity,Intensity,Intensity,Intensity
455,29.412333,27.723333,19.569,7.215666,7.243,7.261
456,29.375,27.721666,19.517666,7.215333,7.250999,7.257666
457,29.263666,27.703,19.480666,7.214666,7.265333,7.254666
458,29.206,27.689333,19.480333,7.214666,7.26,7.262
459,29.185666,27.674666,19.508333,7.216666,7.253333,7.269333
460,29.22,27.619333,19.552666,7.221333,7.239333,7.272666
461,29.260666,27.671666,19.542333,7.223,7.251666,7.260666
462,29.340666,27.664666,19.520666,7.228333,7.253,7.262
463,29.319333,27.703333,19.522,7.228333,7.249666,7.263333
464,29.264333,27.673333,19.504333,7.227666,7.235333,7.274999
465,29.198,27.642666,19.498666,7.226666,7.228,7.265666
466,29.206666,27.696666,19.483666,7.227333,7.227666,7.258666
467,29.215,27.686666,19.536,7.228333,7.228,7.244666
468,29.152666,27.669333,19.578666,7.214666,7.241999,7.246
469,29.180333,27.588333,19.577333,7.212666,7.250999,7.247666
470,29.209666,27.580666,19.540666,7.205666,7.266,7.254999
471,29.263333,27.588666,19.478333,7.211666,7.261666,7.254666
472,29.282,27.611666,19.431,7.199666,7.261,7.254
473,29.316666,27.591666,19.398333,7.197,7.247666,7.254
474,29.287666,27.573,19.375333,7.198666,7.244333,7.258666
475,29.231333,27.556333,19.367666,7.210999,7.244666,7.259666
476,29.128333,27.535333,19.359333,7.216333,7.251333,7.264666
477,29.115666,27.564666,19.371666,7.215999,7.253333,7.262333
478,29.111,27.549,19.372,7.210666,7.249,7.260666
479,29.137,27.546333,19.363333,7.206999,7.241,7.260333
480,29.165666,27.544666,19.350666,7.206333,7.237666,7.257
481,29.155333,27.559,19.349666,7.205666,7.238333,7.252999
482,29.151666,27.586,19.363,7.209666,7.255333,7.249333
483,29.149666,27.580666,19.353,7.214,7.272333,7.253666
484,29.130666,27.542,19.317,7.217333,7.275,7.265
485,29.098333,27.508,19.294666,7.222333,7.274333,7.271666
486,29.065,27.519666,19.293333,7.226,7.268666,7.273
487,29.123,27.553333,19.299333,7.231666,7.272333,7.265
488,29.106,27.537,19.288666,7.235333,7.257333,7.257333
489,29.077666,27.519,19.283666,7.233333,7.247333,7.254333
490,28.989666,27.5,19.270666,7.224666,7.238333,7.261333
491,28.969333,27.534333,19.255,7.214333,7.242333,7.263666
492,28.954666,27.471,19.246,7.216333,7.237666,7.267666
493,28.955333,27.457333,19.247333,7.221666,7.242666,7.262666
494,29.073666,27.402333,19.265,7.220666,7.245333,7.274
495,29.135666,27.439333,19.273666,7.220666,7.26,7.260666
496,29.138333,27.468333,19.247666,7.222333,7.269666,7.258666
497,29.088333,27.508,19.278333,7.229333,7.27,7.253333
498,29.106333,27.576,19.244333,7.221666,7.269333,7.261
499,29.117666,27.535666,19.253666,7.221666,7.268,7.261333
500,29.085666,27.464,19.240666,7.214333,7.262,7.253666
501,29.034666,27.355,19.273666,7.226999,7.254666,7.248
502,28.989,27.328666,19.267,7.222,7.253,7.248333
503,28.967333,27.358666,19.255,7.226333,7.259333,7.249
504,28.910333,27.353333,19.233333,7.215,7.264,7.261666
505,28.946333,27.333,19.221,7.212333,7.260333,7.27
506,28.944333,27.302666,19.176333,7.205666,7.264333,7.271666
507,28.934666,27.332,19.167,7.202666,7.262,7.270333
508,28.942333,27.341,19.183,7.202,7.264666,7.265333
509,28.966333,27.348666,19.202666,7.203,7.262666,7.258333
510,29.011333,27.335,19.184666,7.208666,7.26,7.245333
511,29.003,27.364333,19.181333,7.212666,7.271,7.242999
512,28.971333,27.404666,19.196,7.216666,7.286666,7.251
513,28.923,27.395666,19.206666,7.22,7.290333,7.262333
514,28.854333,27.364666,19.180666,7.221,7.274666,7.263333
515,28.832666,27.361333,19.132333,7.220999,7.255666,7.255333
516,28.869666,27.385,19.110333,7.218333,7.252666,7.252
517,28.908,27.372,19.114666,7.213,7.250666,7.247666
518,28.907666,27.299333,19.155,7.208333,7.247333,7.250333
519,28.892,27.293666,19.150333,7.202666,7.249666,7.262
520,28.879666,27.322666,19.113,7.203333,7.246,7.272
521,28.882,27.375333,19.018,7.207333,7.249333,7.279333
522,28.858666,27.344666,19.009666,7.22,7.246333,7.266999
523,28.884666,27.318333,19.016,7.218,7.252,7.258333
524,28.851,27.227,19.061666,7.208999,7.252999,7.246
525,28.854666,27.248,19.081333,7.198,7.260666,7.246999
526,28.850333,27.176333,19.092,7.207666,7.260666,7.255333
527,28.813666,27.25,19.115,7.221,7.267333,7.253666
528,28.830333,27.192666,19.114,7.227333,7.274666,7.252333
529,28.806333,27.218,19.113666,7.227666,7.274333,7.259666
530,28.902666,27.149,19.107333,7.228333,7.274,7.284
531,28.834333,27.112666,19.067,7.228333,7.274,7.292333
532,28.79,27.076666,19.031666,7.221333,7.277,7.272666
533,28.808666,27.092666,18.993,7.213666,7.268666,7.261333
534,28.868333,27.071666,18.97,7.205333,7.253333,7.267666
535,28.913,27.111333,18.987333,7.209999,7.25,7.276999
536,28.792666,27.113,19.012666,7.217333,7.250666,7.266333
537,28.741666,27.146666,19.029333,7.225,7.251666,7.25
538,28.697666,27.106666,19.010333,7.226999,7.262666,7.246333
539,28.713666,27.090333,18.983,7.226666,7.274,7.258333
540,28.708333,27.091,18.982,7.222666,7.281,7.269
541,28.675666,27.125666,18.992666,7.215666,7.282666,7.271999
542,28.655333,27.122666,18.978,7.212333,7.279,7.269666
543,28.660666,27.109666,18.964,7.213333,7.275333,7.267666
544,28.706333,27.111,18.958,7.212333,7.271333,7.268
545,28.761,27.123333,18.950333,7.207666,7.268666,7.264333
546,28.783666,27.124,18.948666,7.206333,7.268333,7.258
547,28.765,27.071666,18.954,7.213666,7.266,7.254333
548,28.687,27.029,18.971666,7.222,7.262,7.256666
549,28.600333,27.023333,18.979333,7.225666,7.255666,7.263666
550,28.580666,27.012,18.943,7.220999,7.246,7.273333
551,28.582333,26.97,18.912666,7.221,7.250999,7.282666
552,28.656,26.939666,18.900666,7.221333,7.251333,7.273666
553,28.662666,27.016333,18.925666,7.219333,7.250666,7.256
554,28.676666,27.054,18.916,7.210999,7.253,7.236666
555,28.631666,27.043333,18.908,7.197666,7.261333,7.231999
556,28.627,26.967666,18.920333,7.198,7.266333,7.247666
557,28.636333,26.944666,18.949333,7.199,7.272333,7.255333
558,28.678666,26.948333,18.972666,7.214333,7.266,7.261666
559,28.658666,26.982666,18.949333,7.220666,7.264333,7.254
560,28.612,27.010666,18.946,7.219666,7.257666,7.246
561,28.539,27.002333,18.882666,7.212333,7.264333,7.244666
562,28.526333,26.977,18.855666,7.218333,7.279333,7.244666
563,28.563666,26.915666,18.825,7.228,7.280666,7.257999
564,28.607333,26.875,18.844333,7.235333,7.276,7.266666
565,28.628333,26.853666,18.849,7.23,7.262666,7.269
566,28.667666,26.885666,18.822666,7.228333,7.253666,7.263999
567,28.671666,26.873,18.798333,7.228333,7.257333,7.257
568,28.644333,26.806,18.777666,7.228333,7.264333,7.254
569,28.576666,26.75,18.770333,7.229,7.272333,7.253666
570,28.554,26.771666,18.786666,7.223333,7.269666,7.253666
571,28.579,26.814,18.826333,7.215666,7.266333,7.263999
572,28.618666,26.831,18.826333,7.212,7.270333,7.275333
573,28.619,26.838666,18.792666,7.217666,7.279333,7.283333
574,28.571333,26.861333,18.773333,7.221666,7.282999,7.281333
575,28.505666,26.876,18.802,7.217333,7.274666,7.277333
576,28.484,26.853333,18.840333,7.209333,7.265666,7.282999
577,28.505,26.794333,18.834666,7.206,7.262666,7.289333
578,28.511666,26.737333,18.803333,7.209,7.263,7.279333
579,28.520666,26.711666,18.788333,7.215333,7.268,7.260666
580,28.526333,26.69,18.802333,7.222,7.267666,7.246666
581,28.535666,26.719,18.825333,7.226666,7.263333,7.249333
582,28.549666,26.757,18.810666,7.227333,7.257,7.256333
583,28.574333,26.772666,18.765,7.227333,7.261666,7.262333
584,28.574333,26.716333,18.731666,7.227333,7.274999,7.262333
585,28.569666,26.647,18.739666,7.226666,7.275666,7.26
586,28.532666,26.624,18.725333,7.220999,7.281,7.254999
587,28.507,26.658,18.743333,7.227333,7.267666,7.261333
588,28.490666,26.663666,18.732,7.227,7.265,7.253666
589,28.523666,26.661333,18.762,7.225666,7.250666,7.252333
590,28.582,26.616,18.743,7.218666,7.251666,7.253666
591,28.555333,26.669666,18.738333,7.213333,7.259666,7.269666
592,28.535666,26.703333,18.763333,7.22,7.266666,7.278333
593,28.497666,26.757,18.737333,7.221,7.266999,7.265
594,28.469333,26.695666,18.788333,7.227,7.272,7.255333
595,28.450333,26.606333,18.716,7.228,7.273999,7.253333
596,28.409,26.564333,18.708,7.222,7.275333,7.260999
597,28.417,26.587666,18.629333,7.215333,7.262666,7.268333
598,28.383,26.632333,18.614333,7.207,7.254,7.264666
599,28.406333,26.612333,18.619666,7.209666,7.250999,7.268666
600,28.421333,26.571,18.593333,7.217666,7.260666,7.265666
601,28.43,26.553,18.565,7.23,7.279999,7.263
