F0,k_deg,R_squared,RMSE
0.3082950414034287,0.005461050082825745,0.4542012453154546,0.03696865949064966
0.31759248280917246,0.00796246423100316,0.7208223739345948,0.030601245567105216
0.30375109787856036,0.0007522245366600223,0.021512183497371606,0.031329139727374354
