Trial,F_out0,F_in0,k_deg_out,k_deg_in,k_perm,R_squared,RMSE
Trial_1,108.54005487397004,57.173779459347465,0.013509733441550783,0.0014122280716773244,0.012299887346789313,0.9994431263198394,0.7349712516352171
Trial_2,111.31489228744975,26.799991411876487,0.01679621433875028,0.0010323094869454466,0.01582779431931858,0.9993726965831753,0.6247997554545582
Trial_3,113.48737547262408,25.213984398463083,0.01808535851350315,0.0010116745299699951,0.017125464920489875,0.9991363287227348,0.7208110736146367
