F0,k_deg,R_squared,RMSE
197.43221610343954,0.014739313834453887,0.9999873284193463,0.000908648081785485
202.21218392043517,0.015107422851951267,0.9999580694408131,0.001694201718109761
187.4198366870737,0.014201282263496635,0.9999229379223837,0.002159061193036584
