,Trial 1,Trial 2,Trial 3,Triton Trial 1,Triton Trial 2,Triton Trial 3
Time,Intensity,Intensity,Intensity,Intensity,Intensity,Intensity
183,59.007666,29.276666,26.759,8.708333,14.749333,6.989666
184,58.707666,29.188666,26.696666,8.667999,14.688,7.008333
185,58.460333,29.100666,26.621666,8.654999,14.63,7.004
186,58.31,28.968333,26.486333,8.620333,14.601,6.996333
187,58.137333,28.876666,26.34,8.619332,14.567666,6.987333
188,58.033666,28.771333,26.28,8.611666,14.567333,6.985666
189,57.771666,28.685333,26.186333,8.626666,14.493333,6.985999
190,57.611999,28.535666,26.106333,8.629,14.423,6.978666
191,57.366,28.409,26.006333,8.636333,14.330666,6.964
192,57.298666,28.321333,25.891333,8.629,14.245666,6.97
193,57.095666,28.195666,25.790666,8.596666,14.237,6.959333
194,56.912666,28.103,25.659333,8.579333,14.191,6.931333
195,56.659333,28.019,25.607333,8.531333,14.160333,6.899333
196,56.453666,27.995666,25.528333,8.531,14.077333,6.885666
197,56.303333,27.884666,25.482666,8.505333,13.999,6.895333
198,56.154666,27.739666,25.377,8.508666,13.936666,6.903999
199,56,27.610333,25.275,8.497999,13.903666,6.906999
200,55.802,27.507,25.194,8.474,13.896,6.919333
201,55.577666,27.411333,25.089,8.435,13.886,6.919666
202,55.383333,27.325333,24.971666,8.419665,13.858666,6.905333
203,55.249666,27.252666,24.856666,8.437666,13.799666,6.883666
204,55.131333,27.144333,24.762,8.440999,13.723666,6.863
205,54.970333,26.98,24.676666,8.405666,13.665333,6.852333
206,54.768,26.830333,24.607666,8.358,13.631,6.848
207,54.563,26.731333,24.604666,8.342,13.619,6.853333
208,54.422666,26.658,24.582,8.363,13.607333,6.865333
209,54.314666,26.603333,24.519666,8.386333,13.563333,6.856333
210,54.155333,26.531333,24.363333,8.397,13.513,6.844333
211,53.964666,26.445,24.2,8.368333,13.45,6.851
212,53.76,26.369333,24.127333,8.335666,13.419,6.877
213,53.604,26.258333,24.08,8.34,13.390666,6.872666
214,53.420999,26.194,24.017333,8.352665,13.360666,6.847666
215,53.329333,26.086333,23.858,8.370666,13.358,6.829999
216,53.175333,26.034666,23.756,8.362333,13.336333,6.839666
217,52.950666,25.932333,23.726,8.344999,13.339,6.861
218,52.746666,25.871,23.678666,8.314666,13.284333,6.862
219,52.637,25.787666,23.593,8.292,13.234,6.868
220,52.604,25.739,23.479333,8.299333,13.187333,6.838333
221,52.485666,25.613666,23.437666,8.327666,13.202666,6.807333
222,52.266,25.551333,23.398666,8.331666,13.201333,6.782666
223,52.073333,25.429333,23.325333,8.317665,13.176,6.787666
224,51.804666,25.366333,23.184333,8.269666,13.121666,6.769666
225,51.759,25.263,23.053666,8.228666,13.081333,6.763
226,51.665333,25.223333,23.012666,8.200998,13.056666,6.763
227,51.563666,25.140666,23.012666,8.212666,13.039,6.788
228,51.402666,25.057,23.018,8.246665,13.005333,6.796333
229,51.283,24.983666,22.959,8.270333,12.927333,6.791666
230,51.186,24.947333,22.886333,8.246665,12.857666,6.793666
231,51.033,24.884333,22.792,8.199666,12.845666,6.788333
232,50.864666,24.796666,22.731666,8.158666,12.871666,6.777666
233,50.718,24.728,22.693333,8.146333,12.857333,6.760333
234,50.592666,24.671666,22.649666,8.149333,12.788,6.743
235,50.484333,24.576,22.580333,8.146666,12.720666,6.734333
236,50.364,24.446,22.483333,8.144666,12.689333,6.728333
237,50.228666,24.342666,22.417666,8.140999,12.662666,6.719666
238,50.131666,24.257,22.389,8.129,12.606333,6.720333
239,50.039,24.149333,22.374666,8.128,12.553,6.731999
240,49.874666,24.059,22.355,8.117666,12.511,6.748333
