,0.32 Trial 1,0.32 Trial 2,0.32 Trial 3,0.32-Triton Trial 1,0.32-Triton Trial 2,0.32-Triton Trial 3
Time,Intensity,Intensity,Intensity,Intensity,Intensity,Intensity
260,335.236666,331.134333,316.442333,60.099666,56.618,52.521666
261,335.347666,330.998666,316.366333,60.018,56.413666,52.377
262,335.151666,330.866,316.31,59.901,56.262,52.232666
263,334.907,330.767333,316.306333,59.738333,56.191,52.109333
264,334.676333,330.740333,316.389333,59.607666,56.144666,51.937333
265,334.478333,330.706666,316.345,59.45,56.079666,51.728333
266,334.404,330.641333,316.001,59.298,56.031,51.540333
267,334.451666,330.515333,315.614,59.227999,55.979,51.377666
268,334.590333,330.31,315.469666,59.161333,55.866333,51.239
269,334.618666,330.166,315.515666,59.059333,55.743666,51.051666
270,334.538,330.088333,315.585,58.856666,55.620666,50.826333
271,334.394,330.199333,315.432333,58.711,55.514666,50.632
272,334.175,330.067666,315.354666,58.560333,55.453,50.522
273,333.830333,329.806666,315.137,58.444666,55.362,50.347666
274,333.643666,329.535,315.012333,58.331666,55.331333,50.159666
275,333.616666,329.317333,314.862666,58.296666,55.256666,49.952666
276,334.103666,329.357999,314.807333,58.188666,55.155,49.871333
277,334.228333,329.518999,314.757666,58.041333,55.063,49.713333
278,334.584666,329.566333,314.670666,57.855666,54.899666,49.534333
279,334.314666,329.690666,314.531666,57.71,54.883,49.308333
280,334.236,329.343,314.561666,57.589,54.7,49.140666
281,333.658,329.368666,314.55,57.561333,54.595,49.007333
282,333.550333,329.282333,314.644666,57.439666,54.487999,48.856333
283,333.349,329.294,314.563333,57.351666,54.439333,48.690666
284,333.388333,329.268,314.743666,57.091333,54.360666,48.501
285,333.361,328.949,314.655,56.938,54.275666,48.398
286,333.237,328.911333,314.426333,56.764666,54.274,48.255
287,333.209666,328.771333,314.264666,56.711,54.285333,48.057666
288,333.244666,328.71,314.274333,56.623666,54.283333,47.773
289,333.379333,328.685666,314.41,56.458666,54.217333,47.582
290,333.290333,328.819,314.201333,56.254666,54.127666,47.413999
291,332.847,329.047333,313.983666,56.197666,53.985666,47.214
292,332.585666,328.920666,313.826333,56.130666,53.907666,46.948
293,332.736666,328.632333,313.733666,55.954999,53.846999,46.726333
294,333.071666,328.425,313.525333,55.672,53.791333,46.609333
295,333.11,328.412666,313.319666,55.442333,53.702333,46.545333
296,332.655666,328.325333,313.280666,55.362333,53.623,46.463333
297,332.154666,328.096333,313.46,55.377,53.566,46.351
298,331.974666,328.014333,313.606666,55.417333,53.48,46.253333
299,332.023333,328.072333,313.458,55.38,53.395999,46.149666
300,332.220333,328.117,313.276,55.197333,53.321,45.952333
301,332.382,328.114333,313.084666,54.995666,53.25,45.724333
302,332.342666,328.095999,313.060333,54.854333,53.151666,45.528666
303,332.124666,328.042666,313.154,54.808666,53.028333,45.377999
304,331.792666,327.738,313.200666,54.722,52.922,45.305666
305,331.669,327.486,313.192333,54.647666,52.870333,45.178333
306,331.525333,327.206,313.000666,54.501333,52.885333,45.107
307,331.431666,327.273,312.759333,54.388,52.874666,44.976666
308,331.281,327.236666,312.609333,54.312,52.813666,44.864666
309,331.245333,327.359333,312.353,54.261666,52.661666,44.761666
310,331.223,327.5,312.278333,54.205333,52.556333,44.649333
311,331.157666,327.522333,312.163333,54.087999,52.4,44.455666
312,331.043666,327.603999,312.175666,53.975333,52.250666,44.286333
313,330.973,327.582,311.910666,53.823333,52.163333,44.15
314,330.978666,327.432666,311.894333,53.651,52.137666,44.112333
315,330.858,327.303,311.873,53.507333,52.002666,43.996666
316,330.812333,327.143,311.977666,53.373666,51.927666,43.879333
317,330.868333,327.164333,311.839,53.245333,51.883999,43.777666
318,330.955666,327.187,311.699666,53.087666,51.870333,43.721333
319,330.959333,326.997666,311.681333,52.985666,51.780333,43.619
320,331.076,327.003333,311.692333,52.844333,51.741333,43.505333
321,331.097666,326.841333,311.799,52.762666,51.723666,43.339
322,331.038333,326.663,311.831,52.624666,51.663666,43.185666
323,330.736333,326.402333,311.682333,52.505333,51.538666,43.055333
324,330.567333,326.256666,311.519,52.407,51.443333,42.981666
325,330.588666,326.293,311.361666,52.348,51.334333,42.954
326,330.576,326.348666,311.332333,52.270666,51.181333,42.904333
327,330.528,326.314333,311.279666,52.134,51.036333,42.786666
328,330.363,326.292333,311.197333,52.038666,50.928333,42.603333
329,330.146,326.336333,311.131333,51.987666,50.869333,42.445333
330,330.065666,326.367,311.064333,51.883,50.842666,42.340666
331,329.985666,326.304333,311.155,51.745,50.769666,42.199666
332,330.022333,326.026666,310.931666,51.611999,50.659333,42.071
333,329.856333,325.996666,310.658333,51.534333,50.584666,41.949
334,329.762,325.98,310.503333,51.458666,50.520333,41.947666
335,329.584333,326.109,310.732999,51.430666,50.462999,41.915333
336,329.386666,325.891333,310.917999,51.389333,50.401666,41.866666
337,329.409,325.975333,310.966333,51.284666,50.250666,41.741333
338,329.201666,325.887,310.9,51.136666,50.061666,41.582666
339,329.343666,325.816666,310.799333,51.022666,49.912333,41.402333
340,329.327666,325.447666,310.474666,50.874666,49.901333,41.350333
341,329.269666,325.134333,310.007333,50.768333,49.969666,41.243666
342,329.025,325.042,309.997666,50.739,49.953666,41.171666
343,328.836333,325.130333,310.024,50.755333,49.890333,41.036666
344,328.946,325.414333,310.218666,50.750333,49.734666,40.920333
345,329.118666,325.648999,310.013,50.653,49.670666,40.822666
346,328.822333,325.548,309.905666,50.541,49.639666,40.673
347,328.603,325.533666,309.879333,50.354333,49.617333,40.649333
348,328.401,325.294,309.785,50.145,49.573666,40.576333
349,328.639333,325.236666,309.860333,50.043666,49.477999,40.509333
350,328.910999,325.113666,309.645666,50.029,49.471333,40.377
351,328.970999,325.137,309.578666,49.995333,49.386,40.229
352,328.931,325.214666,309.648666,49.899,49.314333,40.136333
353,328.723666,325.088333,309.910333,49.779,49.227999,40.026333
354,328.561333,324.963333,309.823,49.716666,49.120666,39.930333
355,328.376333,324.858,309.452666,49.625333,49.02,39.834333
356,328.246666,324.814333,309.142666,49.507333,48.968666,39.754666
357,328.141333,324.785333,309.069666,49.395333,48.964666,39.646666
358,328.042666,324.758666,309.051666,49.312,48.928333,39.544
359,328.051,324.796333,309.061333,49.264,48.829333,39.486
360,328.212333,324.779,309.039333,49.214333,48.717666,39.421
361,328.409333,324.622,308.841333,49.175,48.634333,39.305
362,328.386999,324.437,308.682333,49.143666,48.575333,39.154
363,328.142666,324.298333,308.587666,49.006666,48.49,39.108666
364,327.891,324.373666,308.785,48.922666,48.374666,39.112666
365,327.76,324.409666,308.821,48.854666,48.263,39.062333
366,327.732333,324.558,308.635,48.801333,48.143666,38.958666
367,327.544666,324.531333,308.517333,48.715666,48.07,38.842333
368,327.388,324.306,308.557,48.688666,48.023666,38.776333
369,327.462333,324.281666,308.709666,48.691,48.018333,38.738
370,327.582,324.252333,308.639666,48.678,47.960666,38.658666
371,327.904,324.137,308.527333,48.563,47.807,38.573666
372,327.66,323.860333,308.543,48.465333,47.749,38.488666
373,327.520333,323.650333,308.484333,48.418,47.718666,38.452333
374,326.899,324.012,308.389333,48.329666,47.704,38.397333
375,327.067,324.26,308.253,48.260666,47.620666,38.294333
376,327.18,324.393333,308.11,48.010666,47.535999,38.206
377,327.47,323.970333,307.948666,47.842666,47.487333,38.166
378,327.296666,323.589,307.762666,47.711666,47.371,38.144666
379,326.926666,323.408666,307.724666,47.763333,47.293666,38.095
380,326.839,323.714666,307.846,47.694,47.218,38.035999
381,326.785999,323.902,307.803666,47.625666,47.187,37.973666
382,326.929333,323.954,307.744666,47.548666,47.156333,37.855999
383,326.911,323.687333,307.582666,47.534,47.180666,37.711666
384,326.732333,323.526333,307.613666,47.447333,47.223666,37.563333
385,326.370333,323.5,307.583999,47.389333,47.206333,37.481
386,326.104333,323.446333,307.598666,47.350666,47.110333,37.428999
387,326.14,323.352333,307.614,47.302333,46.986666,37.419666
388,326.336666,323.271,307.612,47.200666,46.904,37.396666
389,326.381333,323.266333,307.522333,47.057333,46.84,37.362333
390,326.252666,323.151666,307.375333,46.905333,46.777,37.304333
391,326.225333,322.964,307.340666,46.774666,46.686,37.209333
392,326.309666,322.935,307.324,46.696,46.528,37.177
393,326.336333,322.960333,307.269666,46.656666,46.395,37.172
394,326.402666,323.105333,307.251666,46.628,46.348,37.114999
395,326.357666,323.028333,307.103333,46.613333,46.37,37.111666
396,326.246666,322.846666,307.065666,46.585333,46.297,37.094333
397,326.052333,322.482,306.851666,46.531333,46.181,37.033333
398,326.018,322.36,306.852666,46.418,46.037,36.944333
399,326.048,322.322,306.82,46.335,45.973333,36.768333
400,326.045333,322.340666,306.680666,46.283666,45.920333,36.685333
401,325.677666,322.519333,306.418666,46.229,45.840333,36.616666
402,325.727333,322.644333,306.311333,46.184333,45.805,36.569666
403,325.646333,322.607666,306.401666,46.016333,45.681,36.583666
404,325.842666,322.3,306.272333,45.98,45.618666,36.531666
405,325.518666,322.106,306.051333,45.960666,45.445,36.505333
406,325.210333,322.097,305.786,46.023,45.360333,36.384
407,324.994999,322.194666,306.022,46.062666,45.275333,36.285
408,325.141,322.308666,306.007333,46.020999,45.279999,36.262333
409,325.331666,322.350333,305.895666,46.015666,45.159333,36.236
410,325.509666,322.25,305.456333,45.93,45.051666,36.214
411,325.347666,322.126,305.272666,45.882333,44.965,36.175999
412,325.213,321.939333,305.253666,45.770333,44.961333,36.187333
413,324.992,321.629333,305.294333,45.734666,44.98,36.148666
414,324.882666,321.360333,305.552,45.742666,44.909,36.094
415,324.824666,321.198666,305.794666,45.749666,44.821333,36.071333
416,324.707666,321.250666,305.954333,45.705,44.752666,36.088333
417,324.623,321.401333,305.737,45.634,44.761,36.059
418,324.594,321.598666,305.459,45.565333,44.773333,35.950333
419,324.661,321.672666,305.309666,45.497666,44.697333,35.816333
420,324.689333,321.501333,305.273666,45.430333,44.578,35.736666
421,324.576666,321.365666,305.181,45.368333,44.470333,35.709333
422,324.538,321.370333,304.939,45.324333,44.369666,35.641666
423,324.628666,321.425666,304.752333,45.314333,44.275333,35.544333
424,324.601333,321.576,304.706333,45.306666,44.206999,35.489333
425,324.446333,321.449,304.815,45.240666,44.184666,35.405333
426,324.212666,321.338666,304.830333,45.133333,44.183333,35.355999
427,324.126666,321.037,304.738333,45.004666,44.202,35.261999
428,324.052,321.09,304.531666,44.997333,44.108999,35.226666
429,323.955333,321.087333,304.457666,44.980666,43.913666,35.170666
430,323.830666,321.137666,304.466333,44.941666,43.642999,35.153333
431,323.662,320.954333,304.512,44.812666,43.491666,35.136666
432,323.860666,321.12,304.371333,44.714666,43.434666,35.13
433,324.005,321.038666,304.301666,44.641333,43.415666,35.111666
434,324.062333,320.955333,304.145333,44.525666,43.438333,34.988333
435,323.823,320.705333,304.169666,44.513,43.463333,34.835666
436,323.763666,320.826,304.007333,44.478,43.558666,34.741333
437,323.66,320.735999,304.219,44.467666,43.630999,34.782666
438,323.562666,320.672666,304.375,44.360333,43.699333,34.841
439,323.315666,320.494,304.278333,44.295333,43.737666,34.818666
440,323.229666,320.617333,303.891666,44.293666,43.802333,34.775666
441,323.171333,320.566666,303.805666,44.200333,43.831666,34.729666
442,323.158666,320.673,304.132666,44.103333,43.834333,34.669
443,323.391666,320.665333,304.417,43.983,43.732333,34.680666
444,323.444666,320.661333,304.166333,43.960333,43.655999,34.633333
445,323.588666,320.474333,303.645333,43.999333,43.552,34.602333
446,323.532,320.371,303.301333,44.028333,43.449666,34.511
447,323.331,320.158333,303.305666,43.994,43.359666,34.438666
