F0,k_deg,R_squared,RMSE
50.61310764905048,0.058685024115939684,0.9971424721466875,0.029132875121023624
45.73278444984834,0.07674710108425528,0.9991490359797569,0.020770257148904084
44.19524359191461,0.07234863937868777,0.9973678255273561,0.03446668052066978
