F0,k_deg,R_squared,RMSE
0.3310024513384714,2.4912434317677506e-05,1.607111653434412e-05,0.03837532332236583
0.2827942588401894,-0.00042483150209009224,0.0075089326543061885,0.03016174495439554
0.3081255132679939,0.0036801117841529308,0.436082850698548,0.02584339613152225
