Trial,F_out0,F_in0,k_deg_out,k_deg_in,k_perm,R_squared,RMSE
1.28 Trial 1,100.95963833691744,250.0012635700878,0.014467020333978549,0.0002844179817086022,0.005161774567704469,0.9991830727909633,0.7933981330846563
1.28 Trial 2,85.17472417403584,273.70988198695744,0.014467020333978549,0.00037308700121836826,0.029570743077904287,0.9953118887701767,2.1566423629621747
1.28 Trial 3,98.3283251578143,261.293339566369,0.014467020333978549,0.0003043042759561606,0.023608462476543173,0.9993895495236619,0.7656550984309884
